title,url,content,clean_text,clean_text_nostop,sentiment_score,sentiment_label
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Kita berbeda, tidak ada masalah.",kita berbeda tidak ada masalah,berbeda ada masalah,-11,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Berbeda partai, tidak ada masalah.",berbeda partai tidak ada masalah,berbeda partai ada masalah,-11,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Tiap sekian tahun kita bertanding dengan baik, enggak ada masalah.",tiap sekian tahun kita bertanding dengan baik enggak ada masalah,tiap sekian tahun bertanding baik enggak masalah,-9,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Siapa yang menang,monggo.Jangan kalau kalah mau bakar-bakar itu, bangsa apa itu.",siapa yang menang monggo jangan kalau kalah mau bakar bakar itu bangsa apa itu,siapa menang monggo jangan kalau kalah mau bakar bakar bangsa apa,-22,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Pemimpin yang menghancurkan, bakar-bakar di Republik ini itu adalah pemimpin pengkhianat, Saudara-saudara sekalian.",pemimpin yang menghancurkan bakar bakar di republik ini itu adalah pemimpin pengkhianat saudara saudara sekalian,pemimpin menghancurkan bakar bakar republik itu pemimpin pengkhianat saudara saudara sekalian,-12,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,Saya percaya hukum karma akan kena kepada mereka semua itu.,saya percaya hukum karma akan kena kepada mereka semua itu,percaya hukum karma kena mereka semua,-7,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Saya maju lima kali pemilihan, empat kali kalah.",saya maju lima kali pemilihan empat kali kalah,maju lima kali pemilihan empat kali kalah,-4,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,Enggak pernah saya suruh anak buah saya bakar-bakar.,enggak pernah saya suruh anak buah saya bakar bakar,enggak pernah suruh anak buah bakar bakar,-14,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,Demo aja enggak.,demo aja enggak,demo aja enggak,-2,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Saya datang pelantikan rival saya, saya datang, saya hormat, saya kasih selamat.",saya datang pelantikan rival saya saya datang saya hormat saya kasih selamat,datang pelantikan rival datang hormat saya kasih selamat,-10,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Bersaing itu baik, pertandingan itu baik.",bersaing itu baik pertandingan itu baik,bersaing baik pertandingan baik,-2,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Iya, kan?",iya kan,iya kan,0,netral
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Sepak bola ada pertandingan, kan, ada dua.",sepak bola ada pertandingan kan ada dua,sepak bola pertandingan kan dua,-6,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,Satu harus menang.,satu harus menang,satu menang,-6,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,Kalau satu kalah masa wasitnya mau digebukin?,kalau satu kalah masa wasitnya mau digebukin,kalau satu kalah masa wasitnya mau digebukin,-7,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Ya, persaingan itu biasa.",ya persaingan itu biasa,persaingan biasa,-4,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Enggak ada masalah, ya.",enggak ada masalah ya,enggak masalah,-4,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Ini Gus Imin, pertama bersama saya, habis itu tidak bersama saya.",ini gus imin pertama bersama saya habis itu tidak bersama saya,gus imin pertama bersama habis tidak bersama,-2,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,Tapi enggak ada masalah.,tapi enggak ada masalah,enggak masalah,-4,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Karena dalam hati beliau, beliau juga ingin yang terbaik untuk Indonesia.",karena dalam hati beliau beliau juga ingin yang terbaik untuk indonesia,dalam hati beliau beliau ingin terbaik indonesia,6,positif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Dan, sekarang beliau bersama saya untuk Indonesia, Saudara-saudara.",dan sekarang beliau bersama saya untuk indonesia saudara saudara,sekarang beliau bersama untuk indonesia saudara saudara,3,positif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,Enggak ada masalah.,enggak ada masalah,enggak masalah,-4,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,Siapa lagi dulu yang ngalahin aku?,siapa lagi dulu yang ngalahin aku,siapa dulu ngalahin aku,-3,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,Harus pakai kacamata ini saya.,harus pakai kacamata ini saya,pakai kacamata saya,-3,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Tidak ada masalah, Saudara-saudara, ya.",tidak ada masalah saudara saudara ya,ada masalah saudara saudara,-7,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Kita ini satu bangsa, satu nusa, satu bahasa.",kita ini satu bangsa satu nusa satu bahasa,ini satu bangsa satu nusa satu bahasa,-7,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,Kita ini satu keluarga.,kita ini satu keluarga,ini satu keluarga,-4,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Buktikanlah bahwa bangsa Indonesia ini bangsa yang khas, bangsa yang bersatu.",buktikanlah bahwa bangsa indonesia ini bangsa yang khas bangsa yang bersatu,buktikanlah bangsa indonesia bangsa khas bangsa bersatu,3,positif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Kita bersaing habis itu bersatu, bekerja untuk seluruh rakyat.",kita bersaing habis itu bersatu bekerja untuk seluruh rakyat,bersaing habis bersatu bekerja seluruh rakyat,-4,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Inilah bangsa Indonesia, Saudara-saudara sekalian.",inilah bangsa indonesia saudara saudara sekalian,inilah bangsa indonesia saudara saudara sekalian,0,netral
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Jangan bisanya nyinyir, ya, kan.",jangan bisanya nyinyir ya kan,jangan bisanya nyinyir kan,-7,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Kalau lu enggak, lu enggak setuju, lu enggak mau bekerja, lu duduk aja lihat baik-baik, gitu, lo.",kalau lu enggak lu enggak setuju lu enggak mau bekerja lu duduk aja lihat baik baik gitu lo,kalau lu enggak lu enggak setuju lu enggak mau bekerja lu duduk aja lihat baik baik gitu lo,-3,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Tapi kita terima kritik, kita terima kritik.",tapi kita terima kritik kita terima kritik,terima kritik kita terima kritik,-6,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,Kritik itu bagus.,kritik itu bagus,kritik bagus,-9,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Itu artinya koreksi, waspada.",itu artinya koreksi waspada,artinya koreksi waspada,-3,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Kita kritik, kita mau terima kritik.",kita kritik kita mau terima kritik,kritik mau terima kritik,-9,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Saudara-saudara,Saya jelaskan bagaimana konsep Koperasi Merah Putih datang.",saudara saudara saya jelaskan bagaimana konsep koperasi merah putih datang,saudara saudara jelaskan bagaimana konsep koperasi merah putih datang,-11,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Sebetulnya konsep Merah Putih ini sudah lama ada di benak saya, sudah lama, puluhan tahun.",sebetulnya konsep merah putih ini sudah lama ada di benak saya sudah lama puluhan tahun,konsep merah putih sudah lama di benak sudah lama puluhan tahun,-19,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Saya waktu di tentara, saya waktu di tentara kita bertugas di desa-desa, di gunung-gunung.",saya waktu di tentara saya waktu di tentara kita bertugas di desa desa di gunung gunung,waktu tentara waktu tentara bertugas desa desa gunung gunung,0,netral
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,Kita bisa berbulan-bulan di sebuah kecamatan.,kita bisa berbulan bulan di sebuah kecamatan,bisa berbulan bulan sebuah kecamatan,-1,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,Saya lihat di situ rakyat kelaparan.,saya lihat di situ rakyat kelaparan,lihat situ rakyat kelaparan,3,positif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Saya lihat ada rakyat yang mati kelaparan, dan saya tidak bisa berbuat apa-apa.",saya lihat ada rakyat yang mati kelaparan dan saya tidak bisa berbuat apa apa,lihat rakyat mati kelaparan saya bisa berbuat apa apa,-11,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,Karena makanan saya terbatas untuk kompi saya.,karena makanan saya terbatas untuk kompi saya,makanan terbatas kompi,6,positif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Dari situ saya lihat kita harus menjaga, kita harus memelihara kemampuan kita di desa-desa.",dari situ saya lihat kita harus menjaga kita harus memelihara kemampuan kita di desa desa,situ lihat harus menjaga harus memelihara kemampuan di desa desa,-6,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Indonesia merdeka, perang kemerdekaan kita, kekuatan kita ada di desa-desa.",indonesia merdeka perang kemerdekaan kita kekuatan kita ada di desa desa,indonesia merdeka perang kemerdekaan kekuatan ada desa desa,-3,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Tetapi, kita juga ingin jadi negara industri.",tetapi kita juga ingin jadi negara industri,kita ingin jadi negara industri,-2,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Nah, untuk itu akhirnya dari dulu saya semakin yakin satu-satunya jalan untuk menjaga rakyat yang paling bawah adalah kekuatan koperasi.",nah untuk itu akhirnya dari dulu saya semakin yakin satu satunya jalan untuk menjaga rakyat yang paling bawah adalah kekuatan koperasi,nah itu akhirnya dulu semakin yakin satu satunya jalan menjaga rakyat paling bawah kekuatan koperasi,2,positif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Tapi, saya sadar waktu saya mulai bikin koperasi ternyata kalau tidak punya wewenang, kalau tidak punya kekuasaan, sangat lambat, sangat lambat.",tapi saya sadar waktu saya mulai bikin koperasi ternyata kalau tidak punya wewenang kalau tidak punya kekuasaan sangat lambat sangat lambat,sadar waktu saya mulai bikin koperasi ternyata kalau punya wewenang kalau punya kekuasaan sangat lambat sangat lambat,-5,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,Betul?,betul,betul,-4,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Kalau orang modalnya kecil atau tidak punya, modal susah dapat kredit di mana-mana.",kalau orang modalnya kecil atau tidak punya modal susah dapat kredit di mana mana,kalau orang modalnya kecil tidak punya modal susah kredit mana mana,-12,negatif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Waktu saya jadi presiden, dengan menteri-menteri kita kebut swasembada pangan.",waktu saya jadi presiden dengan menteri menteri kita kebut swasembada pangan,waktu jadi presiden menteri menteri kebut swasembada pangan,1,positif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,"Kita turunkan harga pupuk, kita naikkan harga pembelian gabah.",kita turunkan harga pupuk kita naikkan harga pembelian gabah,turunkan harga pupuk naikkan harga pembelian gabah,7,positif
Sambutan Presiden pada Peringatan Hari Koperasi Nasional Ke-79 Tahun 2026,https://www.setneg.go.id/baca/index/sambutan_presiden_pada_peringatan_hari_koperasi_nasional_ke_79_tahun_2026,Kita jamin hasil petani naik.,kita jamin hasil petani naik,jamin hasil petani naik,-1,negatif
